start_s,end_s
7696.212318272392,7699.57230618719
7702.65229510909,7704.972286764547
7707.692276981289,7715.772247919259
7742.052153395725,7753.732111385266
7780.852013840432,7783.97200261846
7794.691964060915,7799.091948235056
7821.611867235438,7834.131822203678
7930.051477199973,7938.2914475624575
7958.57137461964,7961.851362822182
7966.611345701481,7971.7313272859365
7994.5712451353465,8000.771222835274
8020.131153201499,8022.33114528857
8029.2511203988115,8037.8110896103235
8062.011002568104,8070.250972930588
8073.890959838288,8076.2509513498735
8095.650881572226,8100.29086488314
8114.170814959752,8119.090797263565
8134.330742448547,8139.810722738161
8149.01068964773,8153.650672958644
8177.170588362239,8182.8105680763665
8190.370540884665,8198.490511678763
8226.530410824886,8239.250365073769
8262.410281772209,8278.970222209433
8309.530112291655,8313.690097329027
8412.209742973679,8422.249706861947
8437.689651327573,8440.769640249473
8452.049599677728,8454.48959090157
8460.889567882139,8467.409544431095
8492.92945264112,8496.609439404947
8509.369393509958,8513.369379122816
8518.369361138886,8532.489310352268
8565.849190363491,8567.969182738305
8574.889157848545,8592.249095408342
8632.288951393035,8651.808881183773
8677.80878766734,8680.28877874731
8855.888147151705,8859.36813463489
8866.808107874802,8879.568061979815
8899.367990763452,8907.847960262709
8931.247876097917,8936.20785825786
8953.727795242172,8962.64776315884
8985.407681295994,8989.12766791595
9007.047603461546,9030.447519296757
9077.847348809104,9080.527339169717
9089.167308093487,9091.447299892816
9098.0072762979,9109.767233999697
9134.687144367792,9148.12709602699
9192.92693489098,9198.646914317365
9217.44684669779,9219.726838497118
9220.28683648292,9229.16680454346
9252.206721673512,9276.046635926135
9348.686374655606,9376.286275384316
9402.846179853683,9407.166164315568
9424.926100436649,9434.846064756533
9509.925794709847,9512.165786653046
9523.445746081301,9527.40573183803
9544.36567083654,9546.725662348124
9577.885550272276,9587.845514448289
9601.365465819743,9605.445451144857
9609.845435318999,9626.605375036866
9659.565256486803,9667.365228431872
9677.365192464014,9680.365181673656
9693.245135347053,9704.20509592628
9726.005017516347,9730.165002553716
9771.84485263968,9774.044844726752
9795.764766604561,9802.524742290288
9820.004679418471,9825.284660427442
9842.88459712401,9847.764579571694
9855.884550365792,9860.764532813477
9879.244466344873,9883.204452101601
9891.0444239028,9897.084402178212
9920.924316430837,9925.404300317236
9990.604065806794,10003.444019624063
10023.403947832216,10030.723921503744
10049.48385402804,10052.643842662197
10068.203786696207,10075.08376195032
10090.483706559817,10093.48369576946
10098.043679368116,10109.843636926042
10130.403562976124,10136.443541251538
10171.083416658874,10174.123405724644
10225.16322214469,10235.803183874888
10258.363102731399,10263.243085179083
10281.323020149193,10287.602997561378
10296.282966341278,10301.722946774762
10328.442850668642,10331.56283944667
10366.242714710135,10373.32268924489
10380.362663923517,10387.562638026659
10400.642590980699,10404.282577888398
10411.282552710896,10418.362527245652
10453.482400926532,10460.20237675613
10489.482271442239,10503.202222094336
10529.402127858544,10536.682101673943
10596.96188485969,10604.1218591067
10629.52176774834,10633.801752354097
11030.24032644429,11035.840306302287
