start_s,end_s
2432.431251034076,2435.6712393804896
2498.6310129268486,2502.6709983958335
2507.270981850618,2515.950950630516
2536.150877975441,2546.8308395617673
2567.030766906692,2577.550729068504
2598.8706523850287,2601.870641594671
2607.390621740413,2610.4306108061833
2640.430502902606,2648.870472545733
2686.8303360117397,2692.9903138555387
2838.109791889967,2841.8297785099235
2855.069730888478,2863.7096998122474
2877.149651471445,2892.349596800299
2921.229492925122,2932.389452784991
2955.5493694834295,2959.3093559595145
2979.9892815779817,2983.469269061167
3047.2690395862255,3051.989022609396
3058.9089977196377,3072.508948803349
3112.2288059390125,3114.868796443498
3131.8687352981374,3138.2687122787074
3152.348661635962,3164.268618762274
3190.8685230877686,3196.348503377382
3226.868393603476,3230.3883809427894
3237.5083553336735,3244.3083308755295
3263.068263399826,3266.5882507391393
3274.8282211016235,3290.908163265306
3318.0680655766005,3321.9080517649427
3335.868001553811,3341.4679814118103
3350.7079481775086,3363.387902570263
3391.3878018602572,3394.9877889118284
3403.7477574039835,3408.0677418658684
3416.147712803838,3418.4277046031666
3432.107655399135,3435.787642162963
3443.827613244804,3452.0675836072883
3475.8674980037836,3484.9474653449674
3492.0274398797233,3497.667419593851
3585.6671030766906,3599.7070525778163
3616.58699186407,3632.3869350348527
3661.9868285699895,3665.626815477689
3682.2667556271713,3685.506743973585
3690.626725558041,3711.7866494500513
3747.546520828987,3763.786462417184
3793.546355376835,3796.9863430038913
3801.706326027062,3813.906282146274
3843.026177407868,3847.1861624452386
3852.506143310338,3859.866116837993
3880.346043175818,3884.946026630603
3905.8259515297127,3916.145914410882
3936.5858408925783,3947.1058030543904
3972.6657111205423,3976.2256983159846
3993.425636451267,3999.2656154460374
4035.7854840914156,4053.7454194931406
4079.7053261205783,4084.2653097192347
4096.545265550703,4100.54525116356
4123.745167718127,4128.465150741297
4145.825088301094,4150.825070317164
4173.78498773496,4182.904954932273
4203.144882133325,4205.144874939753
4298.024540870278,4304.5845172753625
4324.504445627387,4328.104432678958
4343.664376712969,4350.304352830311
4367.86428967075,4376.144259889363
4397.784182054916,4405.304155007086
4423.384089977196,4426.824077604252
4440.064029982807,4446.38400725112
4473.823908555315,4481.5038809319985
4497.183824534396,4500.663812017581
4508.663783243293,4515.583758353535
4534.623689870731,4542.8236603770865
4557.863606281427,4565.343579377468
4592.103483127477,4596.143468596462
4653.223263291922,4656.863250199622
4661.143234805378,4669.383205167862
4689.623132368914,4704.9030774100265
4735.742966485149,4739.422953248976
4747.742923323718,4751.142911094646
4776.302820599512,4779.622808658182
4784.502791105868,4791.422766216109
4807.862707084949,4819.582664930617
4840.782588678756,4844.062576881299
4849.542557170912,4863.422507247524
4896.262389129074,4905.022357621229
4925.302284678411,4928.822272017725
4933.142256479609,4945.38221245495
5011.38197506708,5026.261921546906
5048.941839971801,5057.061810765899
5075.6217440095525,5081.941721277865
5104.701639415019,5108.461625891104
5117.941591793573,5123.301572514801
5139.421514534612,5143.66149928424
5151.101472524152,5159.221443318251
5181.101364620575,5187.541341457273
5203.181285203542,5205.621276427384
5286.580985231597,5289.9809730025245
5316.02087934222,5318.020872148648
5332.780819060087,5335.860807981987
5351.060753310841,5355.740736477883
5355.860736046268,5362.020713890068
5380.100648860178,5384.340633609806
5389.180616201362,5393.580600375504
5418.620510311985,5422.38049678807
5437.380442836281,5456.740373202506
5631.379745059814,5639.5397157100415
5657.179652262737,5668.9396099645355
5692.139526519102,5695.619514002287
5703.499485659614,5708.179468826656
5715.099443936898,5718.019433434283
5728.859394445123,5732.459381496694
5752.739308553876,5758.859286541546
5802.73912871458,5806.37911562228
5820.659064260177,5825.219047858833
5848.498964125657,5856.1789365023415
5874.378871040837,5877.498859818866
5878.978854495623,5883.098839676864
5883.8188370871785,5890.218814067749
5908.578748030759,5915.338723716486
5949.098602288994,5959.858563587578
5978.018498269946,5981.458485897002
5990.018455108515,6004.938401444469
6032.258303180278,6035.458291670563
6040.8982721040475,6046.858250667204
6069.178170386942,6091.378090538295
6128.137958320444,6132.897941199743
6153.137868400797,6157.217853725911
6165.417824232266,6172.137800061864
6260.577481962118,6263.977469733046
6267.417457360102,6276.497424701287
6295.937354779769,6299.377342406825
6304.2573248545095,6319.137271334335
6338.6972009812025,6341.177192061174
